tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,rule_based_sentiment,annotation_id,annotator,created_at,id,lead_time,sentiment,updated_at
569318432648273920,negative,1.0,Customer Service Issue,1.0,United,,jackiehoglund,,0,@united trying to get a customer service agent.  Just landed in SFO.  Can't fly with 3 layovers with 3 kids!!,,2015-02-21 18:11:06 -0800,"Boston, MA",Quito,neutral,,,,,,,
568241367396192256,neutral,1.0,,,United,,STLStude,,0,@united I have flights that don't appear to have been applied to my MileagePlus account. Can you help?,,2015-02-18 18:51:14 -0800,"Austin, TX",Central Time (US & Canada),neutral,,,,,,,
568808318560550912,positive,0.6838,,,Delta,,matthewhirsch,,0,@JetBlue I definitely will. Thanks!,,2015-02-20 08:24:05 -0800,"Hoboken, NJ",Eastern Time (US & Canada),neutral,,,,,,,
569951324508446721,positive,0.6454,,,Delta,,MizzCandy09,,0,@JetBlue lolol @s_myc88,,2015-02-23 12:05:59 -0800,"Brooklyn, NY",Eastern Time (US & Canada),neutral,,,,,,,
570014689322643456,negative,1.0,Flight Attendant Complaints,0.6551,United,,CengageTeamUP,,1,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR,,2015-02-23 16:17:46 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
569957240960094209,negative,1.0,Can't Tell,0.6919,United,,medictom,,0,@united Not a happy flyer.  UA flight 1161 from SFO to Cleveland.  Sunday 2/22.  Stay tuned for blog article from http://t.co/VdFdODqVGx,,2015-02-23 12:29:30 -0800,"Brunswick, Ohio",Eastern Time (US & Canada),neutral,,,,,,,
569642766407483392,neutral,0.6668,,0.0,American,,albertiagustin,,0,@AmericanAir 62 inches !?,,2015-02-22 15:39:53 -0800,SCL,Santiago,neutral,,,,,,,
569546406442209280,negative,1.0,Customer Service Issue,0.6889,US Airways,,MityaFerenetz,,0,@USAirways Your customer service line keeps telling me call back Late Flightr and disconnects. How can I talk to someone about my flight?,,2015-02-22 09:16:59 -0800,,Atlantic Time (Canada),neutral,,,,,,,
569888646633017344,negative,1.0,Late Flight,1.0,US Airways,,Tasil2005,,0,@USAirways What is going on with flight 1826 from PHL to PHX? 10 mins to estimated departure nobody has board and no update.,,2015-02-23 07:56:56 -0800,,,neutral,,,,,,,
569637147067551746,negative,0.6484,Cancelled Flight,0.6484,United,,mgmcg16,,0,@united now this http://t.co/uygeW2Nosr,,2015-02-22 15:17:33 -0800,,,neutral,,,,,,,
569260922365063169,neutral,0.6509,,0.0,United,,school_tales,,0,@united also checked email you have on file for me and it is correct,,2015-02-21 14:22:34 -0800,midwest and sometimes Spain,,neutral,,,,,,,
569353501123280896,negative,1.0,Customer Service Issue,0.6691,US Airways,,jessouc,,0,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service,,2015-02-21 20:30:27 -0800,,Mountain Time (US & Canada),neutral,,,,,,,
569913838746742784,neutral,1.0,,,US Airways,,CatieKriewald,,0,"@USAirways contact via FB messages, Twitter DM or text?",,2015-02-23 09:37:02 -0800,"Stillwater, MN",Central Time (US & Canada),neutral,,,,,,,
569723892358467584,negative,1.0,Customer Service Issue,1.0,United,,ljtypes,,0,@united you advertise the flight and its still on you website and still can't be book. spent over 2 hours with united support,,2015-02-22 21:02:15 -0800,H-town,,neutral,,,,,,,
568940264020004864,negative,0.6735,Can't Tell,0.3469,US Airways,,masonkesner,,0,@USAirways Just to follow up here is my experience: http://t.co/WJIiGZtiwg,"[0.0, 0.0]",2015-02-20 17:08:23 -0800,"Arkansas, USA",Central Time (US & Canada),neutral,,,,,,,
567818783616954369,negative,0.6477,Late Flight,0.6477,Southwest,,Cody_Butler,,0,@SouthwestAir can I get any kind of update on the delayed flight from Boston to Houston at 7:30? Really need to be back home tonight!,,2015-02-17 14:52:02 -0800,"College Station, Texas",Central Time (US & Canada),neutral,,,,,,,
567886632155680770,positive,1.0,,,Southwest,,brookem,,1,"@SouthwestAir - total win!! Happy 7th bday on intercom, chocoLate Flight kisses, and a chance to hand out snacks.Thank you. http://t.co/NKloZcNtto",,2015-02-17 19:21:38 -0800,Dallas,London,neutral,,,,,,,
569950785859145728,neutral,1.0,,,US Airways,,DanielleWaugh,,0,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.","[39.87010428, -75.2507858]",2015-02-23 12:03:51 -0800,"Portland, Maine",Eastern Time (US & Canada),neutral,,,,,,,
569963701794516992,negative,1.0,Flight Booking Problems,0.3702,American,,RHFIT,,0,"@AmericanAir here is the ticket they gave me after lying, raising their voice. With no explanation on what happened http://t.co/31cFHtK60r",,2015-02-23 12:55:10 -0800,,,neutral,,,,,,,
570018836239364096,negative,1.0,Customer Service Issue,1.0,US Airways,,BradleyPollock,,1,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.,,2015-02-23 16:34:15 -0800,,,neutral,,,,,,,
569336252597731329,negative,0.6629999999999999,Lost Luggage,0.6629999999999999,United,,Colettod,,0,@united no I don't. Spoke with baggage contact at 1-800 number. Said they will try to get bags to stay at IAD for pick up tmrw,,2015-02-21 19:21:55 -0800,"Ottawa, ON",Eastern Time (US & Canada),neutral,,,,,,,
568392783922372608,positive,0.6871,,,Virgin America,,quackling,,0,@VirginAmerica that doesn't look to fat to me! It looks yummy!,,2015-02-19 04:52:54 -0800,"Birmingham, Michigan",,neutral,,,,,,,
568625636639506433,negative,1.0,Customer Service Issue,0.6563,United,,per_ines,,0,"@united (1/2) thanks, but does not answer my question. I want to make a reservation over the phone in Perth, hold for 24hrs, and have family",,2015-02-19 20:18:10 -0800,,Casablanca,neutral,,,,,,,
568527764812374016,neutral,0.6723,,0.0,Delta,,beantoon,,0,@JetBlue what is the Mosiac 800 #?,,2015-02-19 13:49:16 -0800,"Plymouth,  MA",,neutral,,,,,,,
568805751386288128,negative,1.0,Customer Service Issue,0.3441,United,,thejoemadison,,0,@united that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,,2015-02-20 08:13:53 -0800,"Chicago, IL ",Central Time (US & Canada),neutral,,,,,,,
568602597197623298,neutral,1.0,,,Delta,,SnappyKyle,,0,@JetBlue Can I bring my dog on board?,,2015-02-19 18:46:37 -0800,10 ring,Pacific Time (US & Canada),neutral,,,,,,,
570278803399798784,negative,1.0,Lost Luggage,0.6701,American,,DBlock_Official,,0,@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings,,2015-02-24 09:47:16 -0800,Posted,Central Time (US & Canada),neutral,,,,,,,
568100090390425600,neutral,1.0,,,Virgin America,,sporch62,,0,"@VirginAmerica Now, when will we see VirginAmerica come to Philadelphia (PHL).",,2015-02-18 09:29:50 -0800,,,neutral,,,,,,,
569517479296409600,positive,1.0,,,Delta,,MichaelRunfola,,0,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,,2015-02-22 07:22:02 -0800,Buffalo,,positive,,,,,,,
570100947923419136,negative,1.0,Customer Service Issue,1.0,American,,richfreed,,0,@AmericanAir they responded. I can't respond to their response. Nor can I speak with someone. #worstcustomerserviceever,,2015-02-23 22:00:32 -0800,,,negative,,,,,,,
569924101080535042,neutral,1.0,,,Delta,,CITYCIGARLIFE,,0,"@JetBlue I want you guys to be the first to fly to #Cuba, from NYC.",,2015-02-23 10:17:49 -0800,,,neutral,,,,,,,
568644931792687104,positive,0.6987,,,US Airways,,katiesherwood,,0,@USAirways we will...sunday! Just a few days away,,2015-02-19 21:34:51 -0800,"New York, New York",Quito,neutral,,,,,,,
569623948767268864,negative,0.6563,Can't Tell,0.6563,Delta,,TheEliad,,0,@JetBlue once you go blue you don't go back,,2015-02-22 14:25:07 -0800,"42.3806° N, 71.2350° W",Eastern Time (US & Canada),neutral,,,,,,,
568210310663835648,neutral,0.6721,,,Delta,,mr_deals805,,0,@JetBlue To DC this summer and help local youth get ready to return to school with math refresher courses. #FlyItForward,,2015-02-18 16:47:49 -0800,,Arizona,neutral,,,,,,,
568814284680994816,negative,1.0,Customer Service Issue,0.6485,US Airways,,CLChicosky,,0,@sarahpompei don't bother wasting your time!  @USAirways will send u a form letter &amp; let u choose a gift certificate. #worstcustomerservice,,2015-02-20 08:47:48 -0800,,,negative,,,,,,,
569643184067727361,neutral,0.6783,,0.0,American,,PepdogSez,,0,@AmericanAir Cancelled Flight previous request. Will accept ticket number for document number,,2015-02-22 15:41:33 -0800,,Central Time (US & Canada),neutral,,,,,,,
567741700597366784,neutral,1.0,,,United,,BlueOceanTweets,,1,@United Is Changing Its #MileagePlus Program: Winners and Losers http://t.co/38OTLzAK5d #airline #travel #loyalty #rewards,,2015-02-17 09:45:44 -0800,"Halifax, Nova Scotia",Atlantic Time (Canada),neutral,,,,,,,
569514902748061696,neutral,0.3437,,0.0,Delta,,cshells4,,0,@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,,2015-02-22 07:11:48 -0800,Connecticut,,neutral,,,,,,,
569688822180503552,negative,1.0,Customer Service Issue,1.0,American,,kanewaipmp,,0,@AmericanAir waiting for you to pick up... Coming up on 3 hours now... http://t.co/nOPq5xIsbS,,2015-02-22 18:42:54 -0800,"Frisco, TX",Central Time (US & Canada),neutral,,,,,,,
568752276040495104,neutral,0.916,,0.0,Southwest,neutral,kalenski,,0,"@SouthwestAir If a travel advisory is posted for DEN, can I then make changes to my ticket? Anything I need to know before I call?",,2015-02-20 04:41:24 -0800,Denver,Mountain Time (US & Canada),neutral,,,,,,,
568629558716592128,negative,0.66,Customer Service Issue,0.35,Southwest,,teachermohler,,0,"@SouthwestAir Why do airlines change ticket prices in the middle of the day
#annoyed",,2015-02-19 20:33:46 -0800,,,neutral,,,,,,,
570254322694557696,negative,0.6681,Customer Service Issue,0.6681,American,,oobunillaoo,,0,"@AmericanAir just look at RDU airport. please think about the safety of your passengers. we cant get to RDU safely!

http://t.co/wDyEkVB1Ze",,2015-02-24 08:10:00 -0800,usa::fr::uk,London,neutral,,,,,,,
570052124010278912,negative,1.0,Customer Service Issue,1.0,US Airways,,ChuckManicotti,,0,@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak,,2015-02-23 18:46:32 -0800,,,neutral,,,,,,,
567823459276877824,negative,1.0,Customer Service Issue,1.0,Southwest,,TinaIsBack,,2,@SouthwestAir why are yall trying to fly me to Chicago when I don't live there?! Send me home now!!!! Bullshit ass customer service,"[40.65958823, -74.16987822]",2015-02-17 15:10:36 -0800,Nashville by way of New York,Central Time (US & Canada),neutral,,,,,,,
568759027775225856,negative,1.0,Flight Booking Problems,1.0,US Airways,,kevin_krebs,,0,@USAirways I have been trying to book a flight using my miles for 3 straight days. 210 min on phone - still haven't talked to a human.,,2015-02-20 05:08:13 -0800,"Alexandria, VA",,neutral,,,,,,,
570126389279662080,negative,1.0,Customer Service Issue,1.0,American,,tennesseejc,,0,@AmericanAir I responded. Your info different than your customer service line,,2015-02-23 23:41:38 -0800,"las vegas/nashville, TN",Central Time (US & Canada),neutral,,,,,,,
568647808619659264,negative,1.0,Lost Luggage,1.0,Delta,,mhoffma8,,0,@JetBlue - In CA for the weekend to attend a training camp; thanks for sending all my gear to FL; looks like this trip is a waste #nothappy,,2015-02-19 21:46:17 -0800,,,neutral,,,,,,,
570136706877272064,negative,1.0,Customer Service Issue,0.6872,American,,TinaHovsepian,,0,@AmericanAir I have filed multiple complaints. I prefer to continue warning the public instead of wasting more time with this inhumane corp.,,2015-02-24 00:22:38 -0800,North Hollywood,,neutral,,,,,,,
568115611814858752,negative,0.6698,Flight Attendant Complaints,0.3503,US Airways,,MusJew2daRescue,,0,@USAirways would be more pleased if you reassess your business practices.  Goal should be to have passengers on plane as little as possible,,2015-02-18 10:31:31 -0800,Earth,,neutral,,,,,,,
568092044964421632,neutral,0.6437,,0.0,United,,javadogs,,0,@united one last thing....United club crackers...nabisco?? Where are the Pepperidge Farms?,,2015-02-18 08:57:52 -0800,,,neutral,,,,,,,
568604231026003968,negative,1.0,Can't Tell,0.6667,Southwest,,mrssuperdimmock,,0,@SouthwestAir link doesn't work,,2015-02-19 18:53:07 -0800,"Lake Arrowhead, CA",Pacific Time (US & Canada),neutral,,,,,,,
567827275619549184,negative,0.6317,Flight Booking Problems,0.6317,United,,mortgagejake,,0,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.,,2015-02-17 15:25:46 -0800,toronto,Atlantic Time (Canada),neutral,,,,,,,
570224962184867840,negative,1.0,Customer Service Issue,1.0,Delta,,texdoh,,0,"@JetBlue can't link my flight from last week to my TruBlue account and 1800 num isn't answering..don't make me fly @Delta again, dont do it!",,2015-02-24 06:13:19 -0800,"iPhone: 40.955353,-73.813942",Central Time (US & Canada),neutral,,,,,,,
569235333050576898,negative,1.0,Late Flight,1.0,Delta,,Swindonsays,,0,@JetBlue continuing you record of never having a flight leave on time. Add up how much time with with my family you have cost me. #jetblue,"[40.64573089, -73.77655727]",2015-02-21 12:40:53 -0800,,Amsterdam,neutral,,,,,,,
570300177367633921,neutral,1.0,,,American,,Qwhocooks,,0,@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,,2015-02-24 11:12:12 -0800,Chicago,Eastern Time (US & Canada),neutral,,,,,,,
568572835666522112,neutral,0.6485,,0.0,United,,dwrichy,,0,@united in Bogota with no wallet is no fun. :-(,,2015-02-19 16:48:22 -0800,,Eastern Time (US & Canada),neutral,,,,,,,
569259404589191168,negative,1.0,Customer Service Issue,1.0,Southwest,,duhhhLilah,,0,@SouthwestAir please please please answer the phone. . .,,2015-02-21 14:16:33 -0800,New Orleans,Central Time (US & Canada),neutral,,,,,,,
569997215453855744,neutral,0.6769,,0.0,American,,runsammrun,,0,@AmericanAir basically u right now http://t.co/IN24Bpb7dw,"[0.0, 0.0]",2015-02-23 15:08:20 -0800,NYC - Miami - Chicago,Eastern Time (US & Canada),neutral,,,,,,,
570084122636365825,neutral,1.0,,,Southwest,,lcpnn,,0,@SouthwestAir forget wedding fairs. How about discounts for nonprofits? We donate part of our worth every single day,,2015-02-23 20:53:41 -0800,California,Alaska,neutral,,,,,,,
568915699290284032,negative,1.0,Late Flight,1.0,Southwest,,CVDCole,,0,"@SouthwestAir WTF, my flight was delayed and then I go to board and my boarding pass has disappeared from the Southwest app!",,2015-02-20 15:30:47 -0800,"Dallas, Texas",Central Time (US & Canada),neutral,,,,,,,
569666689589231616,negative,0.6282,Customer Service Issue,0.3292,American,,otisday,,0,"@AmericanAir @manuel_c ""here for you"" as in, yeah, we'll tweet platitudes at you so you'll think our Twitter bot cares? Or....",,2015-02-22 17:14:57 -0800,Pekin,Eastern Time (US & Canada),neutral,,,,,,,
568947313676148737,negative,1.0,Customer Service Issue,0.6805,United,,HILL_PARTYofone,,1,@united yes but taking two days to get bag delivered. Missed a full day skiing because of this.,,2015-02-20 17:36:24 -0800,"Omaha, NE",Central Time (US & Canada),neutral,,,,,,,
569634575653183488,neutral,1.0,,,Delta,,rambinasaurus,,0,@JetBlue I think I have it selected already ☺️,,2015-02-22 15:07:20 -0800,,Atlantic Time (Canada),neutral,,,,,,,
569962943980285952,negative,1.0,Late Flight,0.3399,American,,jocelyalatorre,,0,@AmericanAir we did check before going to de airport and everything was fine. #fail,,2015-02-23 12:52:09 -0800,"Guadalajara, México",Guadalajara,neutral,,,,,,,
569654735592140800,negative,0.6367,longlines,0.3542,American,,macario2,,0,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,"[40.64935461, -73.79198785]",2015-02-22 16:27:27 -0800,Pocos de Caldas,Brasilia,neutral,,,,,,,
568192942088843264,positive,1.0,,,Delta,,TheTechRabbi,,0,"@JetBlue I can't say what airline I am on right now, but I sincerely miss you. #bestairline",,2015-02-18 15:38:48 -0800,Los Angeles,Pacific Time (US & Canada),neutral,,,,,,,
567806898549051392,negative,1.0,Cancelled Flight,0.6442,United,,CanadianCowgirl,,0,@united yes still need assistance I don't have a flight home due to change in flight u made I miss all connections !,,2015-02-17 14:04:48 -0800,Nova Scotia,Eastern Time (US & Canada),neutral,,,,,,,
569610871934205954,negative,1.0,Can't Tell,0.3658,American,,MrMarioMendoza,,0,@AmericanAir you have to run the engine to troubleshoot an issue before boarding the plane!?! How about another plane? #aa2227 #miatoiah,,2015-02-22 13:33:09 -0800,,,neutral,,,,,,,
569618309357940737,neutral,0.6427,,,Delta,,ChrisDonahoe,,0,@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),,2015-02-22 14:02:42 -0800,"Washington, D.C.",Quito,neutral,,,,,,,
569353669738688512,negative,1.0,Lost Luggage,1.0,United,,Soniascrocchi15,,1,@united i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou,,2015-02-21 20:31:07 -0800,,,neutral,,,,,,,
569622208588468224,negative,0.6868,Customer Service Issue,0.6868,American,,otisday,,0,@AmericanAir I did. Should i expect a response in this fiscal year? This calendar year? Never?,,2015-02-22 14:18:12 -0800,Pekin,Eastern Time (US & Canada),neutral,,,,,,,
568054666216509441,negative,0.677,Lost Luggage,0.3761,Southwest,,fwmperkins,,0,@SouthwestAir 2 bags fly free!  So what's with all the carry-on's? #packingayak @BrianReganComic,,2015-02-18 06:29:21 -0800,"Zephyrhills, Florida",Eastern Time (US & Canada),neutral,,,,,,,
569923761232850944,neutral,1.0,,,Delta,,LeroyFunkdafied,,0,@JetBlue ...really?,,2015-02-23 10:16:28 -0800,"Bangor, Maine, USA",Eastern Time (US & Canada),neutral,,,,,,,
567802008292564992,negative,1.0,Late Flight,1.0,US Airways,,GGoodie56,,0,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,,2015-02-17 13:45:22 -0800,Wading River,,negative,,,,,,,
569709666625675264,neutral,0.6642,,0.0,American,,luisperez27,,0,@AmericanAir online flight notification is down.,,2015-02-22 20:05:43 -0800,"Dallas, Texas",,neutral,,,,,,,
569879547908206592,positive,1.0,,,Delta,,theprncssleia,,0,@JetBlue Thank you for the free flyfi!! Makes an already great airline even better! #jetblue #Boston #westpalmbeach #flybetter,,2015-02-23 07:20:46 -0800,A Galaxy Far Far Away,,positive,,,,,,,
568538044703178752,neutral,0.7028,,0.0,United,,TheKevinDent,,0,@united will I make it with the delay?,,2015-02-19 14:30:07 -0800,Look behind you,Pacific Time (US & Canada),neutral,,,,,,,
569691155606183937,negative,1.0,Can't Tell,1.0,American,,agoldenbrown,,0,@AmericanAir you all should really be ashamed. The entire business class cabin is empty and almost all of first class...,,2015-02-22 18:52:10 -0800,NYCATL,Eastern Time (US & Canada),neutral,,,,,,,
569475306018353152,neutral,0.6807,,0.0,United,,LisaKothari,,0,"@united Seat 14A, Flight UA895","[22.31355693, 113.92636768]",2015-02-22 04:34:27 -0800,Seattle WA,Pacific Time (US & Canada),neutral,,,,,,,
569685890349404160,negative,1.0,Customer Service Issue,1.0,American,,jeffpeters14,,0,"@AmericanAir is there only one call centre? I know it's busy right now, really need to speak to agent not computer",,2015-02-22 18:31:15 -0800,Abbotsford,Arizona,neutral,,,,,,,
567984939221852160,negative,1.0,Customer Service Issue,0.6688,United,,urno12,,0,"@united it has now been 16 days since i applied for my compensation?

Y have i had no correspondence",,2015-02-18 01:52:16 -0800,bonkers in Yonkers,New Delhi,neutral,,,,,,,
568937402837786625,positive,1.0,,,Delta,,misschris715,,0,@JetBlue yes! Terra blue chips were my favorite. :),,2015-02-20 16:57:01 -0800,"los angeles, ca",Pacific Time (US & Canada),neutral,,,,,,,
569880482109739009,negative,1.0,Cancelled Flight,1.0,American,,takingthekids,,0,@AmericanAir record locator oaaret got email we couldn't be rebooked but got no notification flight was Cancelled Flightled,"[37.93885695, -107.82069276]",2015-02-23 07:24:29 -0800,New England ,Quito,neutral,,,,,,,
569287433008754688,positive,1.0,,,United,,michaelmcd,,0,@united that's great! pls let me know when u start!,,2015-02-21 16:07:55 -0800,Beijing | Los Angeles,Beijing,positive,,,,,,,
568762393083449345,negative,1.0,Late Flight,1.0,US Airways,,BolerChris,,0,@USAirways #428 delayed due to #frozentoilet #medicalissue #mechanicalissue #dispatchissue We've heard it all! #LetsGo,,2015-02-20 05:21:36 -0800,"Knoxville, TN",,neutral,,,,,,,
568826499597524992,negative,1.0,Flight Attendant Complaints,0.6746,United,,44Stocker,,0,@united flight 1219. My frustration boiled over after dealing with attendant. Her attitude was ridiculous.,,2015-02-20 09:36:20 -0800,,,neutral,,,,,,,
570307109218340865,negative,0.7020000000000001,Flight Attendant Complaints,0.7020000000000001,US Airways,,jeremyleewhite,,0,@USAirways is not the new @AmericanAir is more like the new @SpiritAirlines. Love AA. Not impressed with the subpar planes and gate agents.,"[35.21979387, -80.94498281]",2015-02-24 11:39:45 -0800,,,neutral,,,,,,,
569611549960044544,negative,1.0,Cancelled Flight,1.0,Southwest,,NatassaCahill,,0,@SouthwestAir you are a bunch of liars! Cancelled Flightled our flight and rebooked us four days Late Flightr!,,2015-02-22 13:35:51 -0800,,,neutral,,,,,,,
569951211471962112,positive,0.654,,,Delta,,PeterSGreenberg,,4,@JetBlue shows us their sense of humor with these tongue-in-cheek flight etiquette videos: http://t.co/GGuAA1JvDF,,2015-02-23 12:05:32 -0800,,Alaska,neutral,,,,,,,
569622656770646016,negative,1.0,Flight Booking Problems,0.6988,American,,jetset2015,,0,"@AmericanAir need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",,2015-02-22 14:19:59 -0800,Tucson,Pacific Time (US & Canada),neutral,,,,,,,
568899726273323008,neutral,1.0,,,US Airways,,LPNtoMD,,0,"@USAirways It's a debit card, but I am a Dividend member.",,2015-02-20 14:27:19 -0800,,,neutral,,,,,,,
570054105789550592,positive,1.0,,,Southwest,,funksway,,0,@SouthwestAir great day in the air. http://t.co/YNc2ZUt4zz,,2015-02-23 18:54:24 -0800,"Panama City, Florida",Central Time (US & Canada),positive,,,,,,,
569983093341347842,negative,1.0,Customer Service Issue,1.0,American,,msc9004,,0,@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.,,2015-02-23 14:12:13 -0800,NYC,Atlantic Time (Canada),neutral,,,,,,,
570023318251642883,negative,1.0,Customer Service Issue,1.0,US Airways,,Wheres_Papi,,0,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help,,2015-02-23 16:52:04 -0800,USA,Eastern Time (US & Canada),neutral,,,,,,,
568877993453420544,negative,0.6639,Late Flight,0.3706,United,,LRuns4Cupcakes,,0,"@united Nope, still sitting at the gate!",,2015-02-20 13:00:57 -0800,NY,,neutral,,,,,,,
569799402119770113,neutral,0.6877,,0.0,American,,flemmingerin,,0,@AmericanAir Can you respond to my DM?,,2015-02-23 02:02:18 -0800,San Diego,,neutral,,,,,,,
567833666925121536,negative,1.0,Customer Service Issue,1.0,United,,andysiz,,0,@united can I get some help changing a ticket.  40 minutes on hold and counting....,,2015-02-17 15:51:10 -0800,,Pacific Time (US & Canada),neutral,,,,,,,
569731353337581568,negative,0.6547,Customer Service Issue,0.3331,United,,katieclaytonn,,1,"@united Nope, no more chances. Your airline messed up both ways of our trip.",,2015-02-22 21:31:54 -0800,,Central Time (US & Canada),neutral,,,,,,,
568466642193104897,negative,1.0,Lost Luggage,1.0,Southwest,,streetsmartsmom,,0,@SouthwestAir Report was filed but would like to support some active searching.  Feels pretty passive now.  Info on computer is precious.,,2015-02-19 09:46:23 -0800,"Duluth, GA",Eastern Time (US & Canada),neutral,,,,,,,
570070044547403777,negative,1.0,Customer Service Issue,1.0,American,,CineDrones,,0,"@AmericanAir doesn't care about customers, break your gear and tell u they can't do anything. @WSJ @latimes @chicagotribune #media #filmcrew",,2015-02-23 19:57:44 -0800,"Orlando, FL ",Eastern Time (US & Canada),neutral,,,,,,,
569995536545091584,neutral,0.6609999999999999,,0.0,Southwest,,davidgoodson71,,0,@SouthwestAir I enjoyed a call from my good friend he's Flight Booking Problems his flights elsewhere as I tweet one at a time I will tell as many as I can,,2015-02-23 15:01:40 -0800,,,positive,,,,,,,
567768878613536769,neutral,0.6701,,,Delta,,mtmridesbikes,,0,@JetBlue rocking the Tim McGraw hold music,"[0.0, 0.0]",2015-02-17 11:33:43 -0800,"Raleigh, NC",,neutral,,,,,,,
567752009806131200,negative,0.6923,Flight Booking Problems,0.6923,Southwest,,jonw4570,,0,@SouthwestAir no had to rebook my flight myself and am about to board in bham.,,2015-02-17 10:26:42 -0800,"Huntsville, AL",Central Time (US & Canada),neutral,,,,,,,
569533103359660033,negative,1.0,Customer Service Issue,1.0,US Airways,,ALfamilyoffour,,0,@USAirways was on the phone for over an hour waiting without an answer. 😩,,2015-02-22 08:24:07 -0800,Alabama,Central Time (US & Canada),neutral,,,,,,,
569148485519462400,positive,1.0,,,Southwest,,kylemusserco,,0,@SouthwestAir so glad u guys do business w/ more class than UR competitors @SpiritAirlines 😏,,2015-02-21 06:55:47 -0800,#PureMichigan ,Atlantic Time (Canada),neutral,,,,,,,
568250993776803840,negative,1.0,Flight Attendant Complaints,0.6599,Delta,,MissPeache,,0,@JetBlue Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly,,2015-02-18 19:29:29 -0800,On the road to paradise,Eastern Time (US & Canada),neutral,,,,,,,
569168696083656705,neutral,0.6657,,,US Airways,,ThatLittleAnt,,0,@USAirways - what is your policy regarding large-size passengers who cannot fit into a single coach class seat?,,2015-02-21 08:16:06 -0800,"New Haven, CT",Eastern Time (US & Canada),neutral,,,,,,,
569911713459408896,negative,1.0,Flight Attendant Complaints,0.3804,United,,ADanaiBaker,,0,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,,2015-02-23 09:28:35 -0800,,,neutral,,,,,,,
568549060103135232,positive,1.0,,,United,,annricord,,0,@united @annricord Great! Appreciate it😊,,2015-02-19 15:13:53 -0800,Canmore,Mountain Time (US & Canada),positive,,,,,,,
568920244691070976,neutral,1.0,,,Delta,,noplasticshower,,0,.@JetBlue process begins 6:48,,2015-02-20 15:48:51 -0800,planet earth,,neutral,,,,,,,
568565044994158592,negative,1.0,Cancelled Flight,0.3711,United,,Czone12,,1,@united make sure you make Cancelled Flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,"[37.99311597, -84.52114659]",2015-02-19 16:17:24 -0800,lexington KY,,neutral,,,,,,,
568487367536996354,negative,0.6531,Cancelled Flight,0.3265,US Airways,,JimmyisAble,,0,@USAirways understood and I am sympathetic. How do I get my $100 back? I shouldn't have to pay especially if YOU switched my flight.,"[29.99894707, -90.27229299]",2015-02-19 11:08:45 -0800,,Hawaii,neutral,,,,,,,
569670081946333184,negative,1.0,Bad Flight,0.6822,Southwest,,defscott627,,0,@southwestair on flight 3130 and I paid $8 for wifi that can't load a website functionally except for your own live streaming. Unacceptable.,,2015-02-22 17:28:26 -0800,,Quito,neutral,,,,,,,
570163418637996032,neutral,1.0,,,American,,Joanna_Malek,,0,"@AmericanAir already did- reply was ""sorry. we believe this to be fair."" as a journalist writing an article on my trip i will include this",,2015-02-24 02:08:46 -0800,,,neutral,,,,,,,
569683780593545218,negative,1.0,Customer Service Issue,1.0,Southwest,,MsNamri,,0,@SouthwestAir why does the customer service have rather inconsistent information,,2015-02-22 18:22:52 -0800,"Las Vegas, NV",Pacific Time (US & Canada),neutral,,,,,,,
